tx_id,timestamp,payer_id,beneficiary_id,amount,payment_system,status,kyc_verified,risk_tier,device_ok,ip,score,reasons,flag,model_version,rule_config_version
TX00001941,2025-12-07T14:40:33.091411,C100018,BEN8994,2196.67,UPI,blocked,True,low,False,211.31.118.240,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003934,2025-12-07T14:41:10.091411,C100243,BEN6939,2521.88,UPI,completed,True,medium,True,34.114.164.195,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002397,2025-12-07T14:43:43.091411,C100230,BEN9958,2832.93,RTGS,completed,True,high,True,219.122.249.35,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00001087,2025-12-07T14:44:27.091411,C100269,BEN8602,219.17,UPI,completed,False,medium,True,5.228.87.150,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002292,2025-12-07T14:44:34.091411,C100082,BEN4791,1013.65,UPI,completed,True,low,True,21.235.246.234,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001849,2025-12-07T14:48:27.091411,C100372,BEN7316,4405.14,RTGS,completed,True,low,True,191.4.177.83,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00000697,2025-12-07T14:51:03.091411,C100337,BEN1332,687.78,UPI,completed,True,low,True,161.128.136.1,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003316,2025-12-07T14:51:08.091411,C100052,BEN3543,1606.25,UPI,completed,True,low,True,42.156.212.172,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000079,2025-12-07T14:51:48.091411,C100268,BEN9128,1887.79,UPI,completed,True,medium,True,221.4.63.12,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001131,2025-12-07T14:52:39.091411,C100139,BEN4360,1121.3,UPI,completed,True,low,True,10.19.65.233,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003865,2025-12-07T14:54:24.091411,C100151,BEN3564,4218.52,UPI,blocked,True,low,False,172.219.157.243,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002132,2025-12-07T14:54:55.091411,C100175,BEN2044,1355.24,UPI,completed,True,low,True,98.205.2.62,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001432,2025-12-07T14:55:41.091411,C100301,BEN6528,3299.27,UPI,completed,True,low,True,82.38.250.113,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001867,2025-12-07T14:56:02.091411,C100242,BEN3789,2602.63,UPI,completed,True,medium,True,147.96.184.37,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003642,2025-12-07T14:58:49.091411,C100043,BEN5911,1005.27,UPI,completed,True,low,True,79.2.183.88,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002971,2025-12-07T15:00:22.091411,C100087,BEN3553,1576.61,NEFT,completed,True,low,True,146.111.218.87,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003386,2025-12-07T15:01:15.091411,C100128,BEN3165,2954.97,UPI,completed,True,low,True,209.167.178.36,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002986,2025-12-07T15:01:27.091411,C100297,BEN9155,1136.8,UPI,completed,True,low,True,2.184.103.144,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001730,2025-12-07T15:02:15.091411,C100171,BEN7588,794.94,UPI,completed,False,low,True,85.20.239.231,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002465,2025-12-07T15:02:33.091411,C100300,BEN7877,683.14,UPI,reversed,True,low,True,111.200.130.112,100,"['sanctions_hit', 'auto_reversal_sim']",High-Risk,deterministic-v1,rules-2025-12-09
TX00001284,2025-12-07T15:02:58.091411,C100275,BEN2054,2551.59,UPI,completed,True,medium,True,109.66.86.58,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002127,2025-12-07T15:03:35.091411,C100365,BEN1500,2989.69,UPI,completed,True,low,True,222.135.250.51,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000428,2025-12-07T15:04:50.091411,C100042,BEN2694,223.22,NEFT,blocked,False,medium,False,106.19.125.246,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003917,2025-12-07T15:05:06.091411,C100272,BEN6210,5719.95,UPI,completed,True,low,True,203.221.38.32,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000936,2025-12-07T15:05:26.091411,C100172,BEN3734,4615.54,UPI,completed,True,medium,True,81.191.130.138,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003525,2025-12-07T15:06:43.091411,C100032,BEN5941,1231.9,RTGS,completed,True,high,True,180.99.153.91,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00003897,2025-12-07T15:08:42.091411,C100000,BEN3180,1579.8,UPI,completed,True,low,True,38.213.159.24,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002957,2025-12-07T15:09:03.091411,C100090,BEN4936,3534.92,NEFT,completed,False,low,True,214.242.200.162,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002528,2025-12-07T15:11:42.091411,C100393,BEN9981,6217.31,UPI,completed,False,medium,True,187.213.159.150,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00001407,2025-12-07T15:14:11.091411,C100056,BEN3791,8639.5,UPI,completed,True,medium,True,188.67.64.88,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00001527,2025-12-07T15:14:26.091411,C100357,BEN1507,6599.73,UPI,completed,True,low,True,39.177.224.78,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000077,2025-12-07T15:15:46.091411,C100042,BEN3545,3950.43,UPI,completed,False,medium,True,117.157.156.15,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001237,2025-12-07T15:16:12.091411,C100373,BEN3880,4184.55,UPI,completed,False,medium,True,121.50.240.110,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001483,2025-12-07T15:16:19.091411,C100037,BEN2979,1474.12,NEFT,completed,True,low,True,118.93.205.78,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000702,2025-12-07T15:16:39.091411,C100000,BEN8411,1161.52,UPI,completed,True,low,True,51.34.76.118,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000441,2025-12-07T15:17:23.091411,C100216,BEN2672,8637.55,UPI,reversed,True,low,True,111.55.39.102,45,"['dormant_account_spike', 'auto_reversal_sim']",Medium,deterministic-v1,rules-2025-12-09
TX00001058,2025-12-07T15:20:21.091411,C100151,BEN3254,542.12,UPI,completed,True,low,True,206.100.105.34,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002846,2025-12-07T15:23:58.091411,C100399,BEN4334,508.02,UPI,completed,True,low,True,42.205.27.190,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001240,2025-12-07T15:24:42.091411,C100125,BEN6040,182360.77,UPI,completed,False,low,True,27.80.127.90,150,"['high_absolute_value', 'non_kyc_high_amount']",STR,deterministic-v1,rules-2025-12-09
TX00003763,2025-12-07T15:27:52.091411,C100074,BEN7775,712.97,UPI,completed,True,low,True,99.59.169.203,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001952,2025-12-07T15:28:17.091411,C100251,BEN6580,6649.59,UPI,completed,True,low,True,5.98.106.107,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002142,2025-12-07T15:28:47.091411,C100377,BEN8136,769.96,RTGS,completed,True,low,True,86.55.87.225,130,"['rtgs_unusual_small_amount', 'sanctions_hit']",STR,deterministic-v1,rules-2025-12-09
TX00000439,2025-12-07T15:29:12.091411,C100164,BEN5322,3851.15,UPI,completed,True,low,True,120.210.99.49,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000473,2025-12-07T15:29:53.091411,C100349,BEN9893,6977.15,RTGS,completed,True,low,True,217.46.114.119,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00001219,2025-12-07T15:30:24.091411,C100192,BEN3439,1479.32,UPI,completed,True,medium,True,32.186.200.164,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002997,2025-12-07T15:34:03.091411,C100147,BEN2248,2726.31,UPI,completed,True,medium,True,60.248.112.170,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000369,2025-12-07T15:37:10.091411,C100356,BEN3144,1212.45,NEFT,completed,True,low,True,206.192.51.189,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000450,2025-12-07T15:41:06.091411,C100257,BEN2409,2357.01,UPI,completed,True,low,True,232.26.229.67,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002691,2025-12-07T15:43:57.091411,C100170,BEN3331,4586.59,UPI,completed,True,medium,True,15.142.147.134,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003533,2025-12-07T15:44:59.091411,C100148,BEN3751,3011.61,UPI,completed,True,medium,True,116.195.213.63,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003113,2025-12-07T15:46:12.091411,C100227,BEN4535,4614.19,UPI,completed,True,low,True,86.10.53.85,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002352,2025-12-07T15:47:23.091411,C100367,BEN1695,3161.65,UPI,completed,True,low,True,227.112.171.49,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002912,2025-12-07T15:49:41.091411,C100073,BEN8654,3006.5,UPI,completed,True,medium,True,143.31.205.126,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000484,2025-12-07T15:49:48.091411,C100165,BEN1687,4469.35,UPI,reversed,True,medium,False,227.44.74.241,190,"['ip_reputation', 'sanctions_hit', 'auto_reversal_sim']",STR,deterministic-v1,rules-2025-12-09
TX00001263,2025-12-07T15:52:03.091411,C100008,BEN9765,807.46,UPI,completed,False,low,True,152.215.24.65,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000128,2025-12-07T15:52:44.091411,C100216,BEN7240,2429.75,UPI,reversed,True,low,True,209.116.27.158,0,['auto_reversal_sim'],Low,deterministic-v1,rules-2025-12-09
TX00001306,2025-12-07T15:54:50.091411,C100039,BEN9721,357.62,UPI,completed,True,low,True,139.26.177.152,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002730,2025-12-07T15:54:57.091411,C100388,BEN9818,1128.44,UPI,completed,True,low,True,24.196.128.123,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002481,2025-12-07T15:57:50.091411,C100164,BEN7418,4254.23,UPI,blocked,True,low,False,22.194.83.240,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002958,2025-12-07T16:00:32.091411,C100199,BEN6019,4070.31,UPI,completed,False,low,True,247.49.218.185,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002240,2025-12-07T16:01:27.091411,C100396,BEN7844,2045.58,UPI,completed,True,low,True,190.230.231.80,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001157,2025-12-07T16:01:31.091411,C100125,BEN6779,1929.06,UPI,completed,False,low,True,230.195.108.18,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002388,2025-12-07T16:01:40.091411,C100243,BEN8459,105.85,UPI,completed,True,medium,True,237.155.143.170,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001673,2025-12-07T16:01:56.091411,C100392,BEN4702,1027.2,UPI,completed,True,low,True,155.223.52.220,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000536,2025-12-07T16:03:40.091411,C100013,BEN5771,1963.7,UPI,completed,True,medium,True,59.8.218.55,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001291,2025-12-07T16:04:17.091411,C100383,BEN1366,3004.13,UPI,completed,True,low,True,177.71.77.25,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003794,2025-12-07T16:04:33.091411,C100259,BEN2214,4304.75,UPI,completed,True,low,True,190.178.210.189,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001144,2025-12-07T16:07:19.091411,C100060,BEN1670,4355.09,UPI,completed,True,low,True,78.20.157.86,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001458,2025-12-07T16:08:36.091411,C100329,BEN2478,2212.79,UPI,completed,True,low,True,210.123.156.234,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003935,2025-12-07T16:10:17.091411,C100019,BEN1758,1133.51,UPI,completed,True,low,True,165.137.128.151,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000281,2025-12-07T16:11:22.091411,C100134,BEN7056,1441.87,UPI,completed,False,medium,True,143.16.14.86,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002695,2025-12-07T16:12:35.091411,C100011,BEN3875,1025.01,UPI,blocked,False,low,False,26.102.208.249,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001392,2025-12-07T16:13:11.091411,C100278,BEN3191,353028.35,UPI,completed,True,high,True,228.54.162.102,80,['high_absolute_value'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001895,2025-12-07T16:13:11.091411,C100051,BEN8240,4446.55,UPI,completed,True,low,True,139.234.82.207,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003790,2025-12-07T16:13:40.091411,C100291,BEN2457,1816.07,NEFT,completed,True,low,True,137.108.37.95,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000491,2025-12-07T16:14:35.091411,C100137,BEN6295,2252.49,UPI,reversed,True,medium,True,147.225.43.138,100,"['sanctions_hit', 'auto_reversal_sim']",High-Risk,deterministic-v1,rules-2025-12-09
TX00003247,2025-12-07T16:17:00.091411,C100165,BEN5403,1250.39,UPI,completed,True,medium,True,85.225.41.163,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003814,2025-12-07T16:18:15.091411,C100181,BEN4373,5676.86,UPI,completed,True,high,True,140.208.20.30,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002165,2025-12-07T16:18:28.091411,C100095,BEN7223,702.99,UPI,completed,True,low,True,42.250.172.167,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000469,2025-12-07T16:22:15.091411,C100334,BEN9870,1600.29,UPI,completed,False,medium,True,96.186.209.202,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002834,2025-12-07T16:22:25.091411,C100149,BEN4379,2235.42,UPI,completed,False,low,True,165.77.4.126,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000552,2025-12-07T16:27:11.091411,C100003,BEN4690,2436.8,UPI,completed,True,low,True,148.40.49.198,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000664,2025-12-07T16:27:47.091411,C100181,BEN8855,2486.82,UPI,completed,True,high,True,115.104.86.205,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000739,2025-12-07T16:28:04.091411,C100261,BEN5665,258.63,UPI,completed,False,low,True,48.20.4.214,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003435,2025-12-07T16:30:24.091411,C100315,BEN2164,138.66,RTGS,completed,True,high,True,39.25.215.176,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00003859,2025-12-07T16:32:14.091411,C100229,BEN2438,2054.35,UPI,completed,True,medium,True,211.22.37.116,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003262,2025-12-07T16:32:38.091411,C100346,BEN5366,1137.77,RTGS,completed,True,low,True,217.147.41.16,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00001921,2025-12-07T16:35:36.091411,C100250,BEN2397,3173.28,UPI,completed,True,medium,True,56.103.106.154,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003877,2025-12-07T16:36:17.091411,C100042,BEN3002,3106.64,UPI,completed,False,medium,True,98.180.81.91,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001368,2025-12-07T16:36:21.091411,C100338,BEN2133,1097.17,UPI,completed,True,low,True,203.14.117.186,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003560,2025-12-07T16:36:39.091411,C100092,BEN9311,2079.84,UPI,completed,True,low,True,221.138.24.69,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001195,2025-12-07T16:38:25.091411,C100012,BEN7051,689.38,UPI,completed,True,low,True,150.49.147.18,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000990,2025-12-07T16:38:57.091411,C100037,BEN8520,2561.34,UPI,completed,True,low,True,12.115.107.110,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001706,2025-12-07T16:39:44.091411,C100383,BEN8627,178.63,UPI,completed,True,low,True,210.145.93.234,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001900,2025-12-07T16:40:10.091411,C100329,BEN7667,106.45,UPI,completed,True,low,True,186.141.223.195,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001270,2025-12-07T16:40:22.091411,C100005,BEN2635,2458.43,UPI,completed,True,low,True,79.84.227.78,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001225,2025-12-07T16:40:29.091411,C100348,BEN2585,7396.16,UPI,completed,False,low,True,7.216.65.100,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000915,2025-12-07T16:44:52.091411,C100069,BEN5392,1625.8,UPI,completed,True,low,True,118.79.176.175,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000904,2025-12-07T16:45:16.091411,C100004,BEN6352,2145.85,UPI,completed,True,low,True,114.164.135.123,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001882,2025-12-07T16:45:39.091411,C100248,BEN6977,121.9,RTGS,completed,True,low,True,29.205.162.157,130,"['rtgs_unusual_small_amount', 'sanctions_hit']",STR,deterministic-v1,rules-2025-12-09
TX00000463,2025-12-07T16:46:28.091411,C100051,BEN9856,556.16,UPI,completed,True,low,True,239.157.129.80,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000851,2025-12-07T16:47:49.091411,C100193,BEN3607,1496.32,NEFT,completed,True,medium,True,21.206.223.52,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003855,2025-12-07T16:48:09.091411,C100263,BEN9659,3129.78,NEFT,completed,True,medium,True,3.169.244.162,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003537,2025-12-07T16:49:51.091411,C100238,BEN7559,3676.51,UPI,completed,True,low,True,154.238.46.51,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001441,2025-12-07T16:52:04.091411,C100123,BEN3887,535.86,UPI,completed,True,high,True,205.207.27.34,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000789,2025-12-07T16:52:16.091411,C100304,BEN9370,2466.79,UPI,completed,True,low,True,218.123.171.163,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002371,2025-12-07T16:52:51.091411,C100083,BEN2471,1335.56,UPI,completed,False,high,True,86.228.31.156,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001761,2025-12-07T16:54:54.091411,C100308,BEN6469,88.37,UPI,completed,True,low,True,150.2.8.67,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001455,2025-12-07T16:55:48.091411,C100263,BEN4674,4315.94,UPI,completed,True,medium,True,129.42.199.195,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000290,2025-12-07T16:56:00.091411,C100127,BEN2253,176.13,UPI,completed,True,low,True,119.46.202.47,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001682,2025-12-07T16:58:48.091411,C100003,BEN9218,1233.02,UPI,completed,True,low,True,188.155.129.129,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000954,2025-12-07T17:00:55.091411,C100150,BEN3362,929.1,UPI,completed,True,low,True,190.211.115.205,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000075,2025-12-07T17:01:25.091411,C100105,BEN7418,3454.19,UPI,completed,False,medium,True,34.100.221.215,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000885,2025-12-07T17:01:57.091411,C100142,BEN2050,793.87,UPI,completed,False,medium,True,222.92.136.181,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001611,2025-12-07T17:02:07.091411,C100328,BEN2253,303.35,UPI,completed,True,low,True,219.96.116.165,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003660,2025-12-07T17:07:05.091411,C100399,BEN2801,71.13,UPI,completed,True,low,True,234.214.152.162,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000103,2025-12-07T17:07:34.091411,C100159,BEN2609,5262.53,UPI,completed,False,low,True,125.195.133.223,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00003088,2025-12-07T17:10:43.091411,C100113,BEN3876,578.87,UPI,completed,True,low,True,222.76.212.9,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000390,2025-12-07T17:12:57.091411,C100056,BEN7849,1164.16,UPI,completed,True,medium,True,86.78.29.25,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000056,2025-12-07T17:14:34.091411,C100003,BEN7224,5198.87,RTGS,completed,True,low,True,248.82.75.189,75,"['rtgs_unusual_small_amount', 'dormant_account_spike']",Medium,deterministic-v1,rules-2025-12-09
TX00001027,2025-12-07T17:14:40.091411,C100348,BEN9252,2550.85,UPI,completed,False,low,True,117.16.68.166,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000882,2025-12-07T17:17:36.091411,C100313,BEN5007,2012.28,UPI,completed,True,low,True,169.180.144.44,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001759,2025-12-07T17:19:09.091411,C100259,BEN7882,637.86,UPI,completed,True,low,True,146.84.212.123,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001604,2025-12-07T17:20:02.091411,C100222,BEN6209,624.05,UPI,completed,True,low,True,103.62.220.238,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003507,2025-12-07T17:20:12.091411,C100111,BEN1927,367.81,UPI,completed,True,low,True,193.159.200.202,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000674,2025-12-07T17:22:10.091411,C100150,BEN4852,2709.12,UPI,completed,True,low,True,186.19.73.198,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001320,2025-12-07T17:23:22.091411,C100230,BEN8558,2201.51,UPI,completed,True,high,True,130.67.245.176,0,[],Low,deterministic-v1,rules-2025-12-09
